"dopo-guerra",1576
"dopo-scuola",835
"dopo-terremoto",449
"dopo-partita",419
"dopo-gara",374
"dopo-cena",322
"dopo-crisi",266
"dopo-elezioni",259
"dopo-Berlusconi",256
"dopo-sole",255
"dopo-voto",209
"dopo-lavoro",178
"dopo-Saddam",175
"dopo-Expo",130
"dopo-morte",130
"dopo-Concilio",110
"dopo-vendita",103
"dopo-sisma",101
"dopo-barba",99
"dopo-shampoo",98
"dopo-parto",97
"dopo-Gheddafi",96
"dopo-Mubarak",90
"dopo-concerto",89
"dopo-Brexit",87
"dopo-festival",86
"dopo-pranzo",85
"dopo-sci",82
"dopo-pasto",81
"passo-dopo-passo",66
"dopo-sbornia",66
"dopo-11",65
"dopo-Kyoto",64
"dopo-referendum",60
"dopo-teatro",59
"dopo-domani",58
"dopo-Covid",54
"dopo-Monti",53
"dopo-spettacolo",53
"dopo-emergenza",52
"dopo-Renzi",51
"dopo-pandemia",50
"dopo-cresima",49
"dopo-Cresima",48
"dopo-Fiera",44
"dopo-concilio",44
"dopo-festa",44
"dopo-Viagra",42
"dopo-bagno",41
"dopo-alluvione",40
"dopo-Muro",39
"dopo-puntura",38
"dopo-vita",37
"dopo-bomba",36
"dopo-Assad",36
"dopo-golpe",36
"dopo-Prodi",36
"dopo-carcere",35
"dopo-tsunami",34
"dopo-sbronza",34
"dopo-apartheid",33
"dopo-Mao",33
"dopo-rivoluzione",30
"dopo-feste",30
"dopo-servizio",30
"dopo-Tangentopoli",29
"dopo-Guerra",29
"dopo-Franco",29
"dopo-catastrofe",27
"dopo-coronavirus",26
"dopo-evento",25
"dopo-Genova",25
"dopo-muro",25
"dopo-virus",25
"dopo-fiera",25
"dopo-petrolio",24
"dopo-Tito",24
"dopo-Arafat",23
"dopo-fascismo",23
"dopo-riforma",23
"dopo-doccia",23
"dopo-Liberazione",22
"dopo-sviluppo",22
"dopo-mensa",21
"dopo-moderna",21
"dopo-vacanze",21
"dopo-costituzione",21
"dopo-Napolitano",20
"dopo-disastro",20
"dopo-corsa",20
"dopo-Festival",20
"giorno-dopo-giorno",19
"dopo-borsa",19
"dopo-Putin",19
"dopo-euro",19
"dopo-Silvio",19
"dopo-viagra",18
"dopo-primarie",18
"dopo-calcio",18
"dopo-carriera",18
"dopo-punk",18
"dopo-Castro",18
"dopo-serata",18
"dopo-Deng",18
"dopo-discoteca",17
"dopo-incidente",17
"dopo-laurea",17
"dopo-Vajont",17
"dopo-show",17
"dopo-allenamento",17
"dopo-ferie",17
"dopo-conflitto",16
"dopo-lockdown",16
"dopo-Milosevic",16
"dopo-derby",16
"dopo-Caporetto",16
"dopo-tangentopoli",16
"dopo-storia",16
"dopo-Fidel",16
"dopo-Katrina",16
"dopo-Auschwitz",15
"dopo-Costituzione",15
"dopo-Superga",15
"dopo-Marchionne",15
"dopo-di-noi",15
"dopo-Coronavirus",15
"dopo-Marino",15
"dopo-Draghi",14
"dopo-moderno",14
"dopo-B",14
"dopo-Cuffaro",14
"dopo-intervento",14
"dopo-Allegri",14
"dopo-Fukushima",14
"dopo-tappa",13
"dopo-Buffon",13
"dopo-vacanza",13
"dopo-Bush",13
"dopo-finale",13
"dopo-Higuain",13
"dopo-1989",13
"dopo-spiaggia",13
"dopo-attentato",13
"dopo-dopo",13
"dopo-estate",13
"dopo-comunione",13
"dopo-messa",12
"dopo-cinema",12
"dopo-Asad",12
"dopo-infortunio",12
"dopo-Chernobyl",12
"dopo-Ben",12
"dopo-regata",12
"dopo-Sanremo",12
"dopo-indulto",12
"dopo-berlusconi",12
"dopo-tragedia",12
"dopo-Veltroni",12
"dopo-covid",11
"dopo-Pasqua",11
"dopo-Ottantanove",11
"dopo-Trump",11
"dopo-Ruini",11
"dopo-boom",11
